,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,gt_idle,gt_sr,gt_sl,gt_r
3658,-0.001215,-0.000771,0.0,0.000771,0.002075,0.004624,0.001423,0.001393,0.002846,0.002934,0.002875,-0.000534,0.000622,0.003735,0.007469,0.015858,0.023624,0.027684,0.002668,0.002846,0.002638,-0.006284,-0.007884,-0.016866,-0.001541,-0.002045,-0.001304,-0.001037,0.000326,0.003764,0.00086,0.001156,0.006936,0.007825,0.008062,0.002519,-0.000949,-0.002697,-0.005187,-0.009633,-0.024958,-0.05857,-0.00163,-0.001215,-0.001393,-0.019444,-0.038889,-0.08169,1,0,0,0
3659,0.000444,0.001214,0.001984,0.003287,0.005834,0.008854,-3e-05,0.001421,0.00151,0.001451,-0.001954,-0.005271,0.003109,0.00684,0.015221,0.022979,0.027036,0.032277,0.000178,-3e-05,-0.008943,-0.010542,-0.019514,-0.029316,-0.000503,0.000237,0.000503,0.001866,0.005301,0.009387,0.000296,0.006071,0.006959,0.007196,0.001658,0.001421,-0.001747,-0.004235,-0.008676,-0.023986,-0.057566,-0.080989,0.000415,0.000237,-0.017797,-0.037223,-0.079983,-0.10992,1,0,0,0
3660,0.000767,0.001534,0.002831,0.005368,0.008376,0.011739,0.001445,0.001534,0.001475,-0.001917,-0.00522,-0.00699,0.003716,0.012063,0.01979,0.023831,0.029051,0.041026,-0.000206,-0.009084,-0.010677,-0.019613,-0.029376,-0.039522,0.000737,0.001003,0.002359,0.005781,0.009851,0.010647,0.005751,0.006636,0.006872,0.001357,0.001121,0.001298,-0.002477,-0.006902,-0.02215,-0.055596,-0.078925,-0.082052,-0.000177,-0.018139,-0.037487,-0.080076,-0.109894,-0.162687,1,0,0,0
3661,0.000752,0.002024,0.004511,0.007461,0.010758,0.013939,8.7e-05,2.9e-05,-0.003297,-0.006536,-0.008271,-0.010266,0.008184,0.015761,0.019722,0.024841,0.036582,0.038866,-0.008704,-0.010266,-0.019028,-0.0286,-0.038548,-0.039387,0.00026,0.001591,0.004945,0.008936,0.009717,0.010729,0.000868,0.001099,-0.004309,-0.00454,-0.004367,-0.004338,-0.004338,-0.019289,-0.052082,-0.074957,-0.078022,-0.1107,-0.017611,-0.036582,-0.07834,-0.107577,-0.159341,-0.191701,1,0,0,0
3662,0.001261,0.003724,0.006647,0.009913,0.013064,0.014582,-5.7e-05,-0.003352,-0.006561,-0.00828,-0.010256,-0.011803,0.007506,0.011431,0.016502,0.028133,0.030397,0.031371,-0.001547,-0.010228,-0.01971,-0.029566,-0.030397,-0.030253,0.001318,0.004641,0.008595,0.009368,0.010371,0.011832,0.000229,-0.005128,-0.005357,-0.005185,-0.005157,-0.005042,-0.014812,-0.047299,-0.069961,-0.072998,-0.105371,-0.134679,-0.018794,-0.060163,-0.089127,-0.140409,-0.172467,-0.217102,1,0,0,0
3663,0.002472,0.005404,0.008681,0.011843,0.013367,0.014402,-0.003306,-0.006525,-0.00825,-0.010233,-0.011786,-0.012533,0.003938,0.009026,0.020697,0.022968,0.023945,0.023514,-0.00871,-0.018225,-0.028113,-0.028947,-0.028803,-0.028171,0.003335,0.007301,0.008078,0.009084,0.01055,0.013424,-0.005375,-0.005605,-0.005433,-0.005404,-0.005289,-0.005203,-0.032598,-0.055336,-0.058383,-0.090865,-0.120272,-0.148328,-0.041509,-0.070571,-0.122026,-0.154192,-0.198978,-0.250203,1,0,0,0
3664,0.002952,0.006252,0.009435,0.010969,0.012011,0.014095,-0.003242,-0.004978,-0.006975,-0.008538,-0.009291,-0.011693,0.005123,0.016874,0.01916,0.020144,0.01971,0.019073,-0.00958,-0.019536,-0.020376,-0.020231,-0.019594,-0.018929,0.003994,0.004776,0.005789,0.007265,0.010159,0.014153,-0.000232,-5.8e-05,-2.9e-05,8.7e-05,0.000174,-0.002489,-0.022894,-0.025962,-0.058667,-0.088275,-0.116523,-0.139909,-0.029261,-0.081068,-0.113455,-0.158548,-0.210124,-0.252583,1,0,0,0
3665,0.003301,0.006487,0.008022,0.009064,0.011149,0.012481,-0.001738,-0.003736,-0.005299,-0.006052,-0.008456,-0.009267,0.011757,0.014045,0.015029,0.014595,0.013958,0.006603,-0.009962,-0.010802,-0.010657,-0.01002,-0.009354,-0.008745,0.000782,0.001795,0.003272,0.006168,0.010164,0.014479,0.000174,0.000203,0.000319,0.000405,-0.002259,-0.002954,-0.00307,-0.035793,-0.065417,-0.093681,-0.117079,-0.145111,-0.051836,-0.08424,-0.129358,-0.180962,-0.223444,-0.272384,1,0,0,0
3666,0.00318,0.004712,0.005753,0.007834,0.009164,0.010118,-0.001995,-0.003556,-0.004307,-0.006707,-0.007516,-0.01113,0.002284,0.003267,0.002833,0.002197,-0.005146,-0.009048,-0.000838,-0.000694,-5.8e-05,0.000607,0.001214,0.004076,0.001012,0.002486,0.005377,0.009366,0.013674,0.016449,2.9e-05,0.000145,0.000231,-0.002428,-0.003122,-0.007054,-0.032667,-0.06224,-0.090455,-0.113813,-0.141797,-0.167179,-0.032349,-0.077388,-0.128904,-0.171313,-0.220168,-0.27839,1,0,0,0
3667,0.001531,0.002571,0.004651,0.005979,0.006932,0.008637,-0.00156,-0.002311,-0.004708,-0.005517,-0.009128,-0.010688,0.000982,0.000549,-8.7e-05,-0.007424,-0.011323,-0.026228,0.000144,0.00078,0.001444,0.002051,0.00491,0.00803,0.001473,0.004362,0.008348,0.012652,0.015425,0.018429,0.000116,0.000202,-0.002455,-0.003148,-0.007077,-0.007857,-0.02955,-0.057742,-0.081081,-0.109042,-0.134403,-0.147921,-0.045003,-0.096477,-0.138851,-0.187668,-0.245842,-0.298356,1,0,0,0
3668,0.001039,0.003116,0.004444,0.005396,0.007098,0.010388,-0.00075,-0.003145,-0.003953,-0.00756,-0.009118,-0.009089,-0.000433,-0.001068,-0.008397,-0.012292,-0.027181,-0.037136,0.000635,0.001298,0.001904,0.004761,0.007877,0.012004,0.002886,0.006868,0.011167,0.013937,0.016938,0.01991,8.7e-05,-0.002568,-0.003261,-0.007185,-0.007964,-0.006839,-0.028163,-0.051477,-0.079409,-0.104744,-0.118248,-0.133022,-0.05142,-0.09375,-0.142515,-0.200629,-0.253088,-0.303498,1,0,0,0
3669,0.002076,0.003402,0.004353,0.006054,0.009341,0.012714,-0.002393,-0.0032,-0.006804,-0.008361,-0.008332,-0.006775,-0.000634,-0.007957,-0.011849,-0.026726,-0.036673,-0.043477,0.000663,0.001269,0.004123,0.007236,0.011359,0.016635,0.003979,0.008274,0.011042,0.014041,0.01701,0.018077,-0.002652,-0.003344,-0.007265,-0.008044,-0.006919,-0.002479,-0.023295,-0.051203,-0.076517,-0.090009,-0.104771,-0.116447,-0.042295,-0.091018,-0.149083,-0.201497,-0.251865,-0.277466,1,0,0,0
3670,0.001325,0.002275,0.003975,0.007258,0.010628,0.013134,-0.000806,-0.004407,-0.005962,-0.005933,-0.004378,-0.003773,-0.007316,-0.011204,-0.026066,-0.036002,-0.042799,-0.044412,0.000605,0.003456,0.006567,0.010685,0.015956,0.02068,0.004291,0.007056,0.010052,0.013018,0.014084,0.016129,-0.000691,-0.004608,-0.005386,-0.004263,0.000173,0.00288,-0.02788,-0.053168,-0.066647,-0.081394,-0.093059,-0.087269,-0.048675,-0.106682,-0.159043,-0.20936,-0.234936,-0.252188,1,0,0,0
3671,0.000949,0.002647,0.005926,0.009292,0.011795,0.013866,-0.003596,-0.005149,-0.005121,-0.003567,-0.002963,-0.001582,-0.003884,-0.018727,-0.028652,-0.035441,-0.037052,-0.039727,0.002848,0.005955,0.010068,0.015333,0.020051,0.020338,0.002762,0.005753,0.008716,0.009781,0.011823,0.013866,-0.003912,-0.004689,-0.003567,0.000863,0.003567,0.005437,-0.025258,-0.038721,-0.053449,-0.0651,-0.059318,-0.060756,-0.057937,-0.110236,-0.160492,-0.186037,-0.203268,-0.217134,1,0,0,0
3672,0.001696,0.004974,0.008339,0.01084,0.012911,0.013629,-0.001553,-0.001524,2.9e-05,0.000633,0.002013,0.003249,-0.014837,-0.024757,-0.031543,-0.033153,-0.035828,-0.035281,0.003105,0.007217,0.012479,0.017195,0.017482,0.017856,0.00299,0.005952,0.007016,0.009058,0.011099,0.013371,-0.000776,0.000345,0.004773,0.007476,0.009345,0.009661,-0.013457,-0.028179,-0.039824,-0.034045,-0.035483,-0.033815,-0.052275,-0.102508,-0.128042,-0.145266,-0.159125,-0.165163,1,0,0,0
3673,0.003273,0.006633,0.009131,0.011198,0.011916,0.01338,2.9e-05,0.001579,0.002182,0.00356,0.004795,0.004795,-0.009906,-0.016682,-0.01829,-0.020961,-0.020415,-0.019668,0.004106,0.00936,0.014069,0.014357,0.01473,0.013438,0.002957,0.00402,0.006058,0.008097,0.010365,0.015907,0.00112,0.005542,0.008241,0.010107,0.010423,0.010394,-0.014701,-0.02633,-0.020559,-0.021994,-0.020329,-0.014213,-0.050162,-0.075659,-0.092858,-0.106698,-0.112728,-0.115714,1,0,0,0
3674,0.003354,0.005847,0.007911,0.008628,0.01009,0.011867,0.001548,0.00215,0.003526,0.004758,0.004758,0.004672,-0.006765,-0.00837,-0.011036,-0.010491,-0.009746,-0.005331,0.005245,0.009946,0.010233,0.010606,0.009316,0.008456,0.001061,0.003096,0.005131,0.007395,0.012927,0.01545,0.004414,0.007109,0.008972,0.009287,0.009258,0.009058,-0.011609,-0.005847,-0.007281,-0.005618,0.000487,0.004987,-0.025453,-0.042623,-0.056439,-0.062458,-0.065439,-0.067646,1,0,0,0
3675,0.002488,0.004546,0.005261,0.006719,0.008492,0.010465,0.0006,0.001973,0.003202,0.003202,0.003117,0.003117,-0.001601,-0.00426,-0.003717,-0.002974,0.00143,0.01807,0.004689,0.004975,0.005347,0.00406,0.003202,0.003059,0.00203,0.00406,0.006319,0.011837,0.014353,0.016297,0.002688,0.004546,0.004861,0.004832,0.004632,0.005375,0.005747,0.004317,0.005976,0.012066,0.016555,0.026219,-0.017127,-0.030908,-0.036912,-0.039886,-0.042087,-0.037341,1,0,0,0
3676,0.002056,0.002769,0.004225,0.005995,0.007965,0.009678,0.00137,0.002598,0.002598,0.002512,0.002512,0.002455,-0.002655,-0.002113,-0.00137,0.003026,0.019642,0.038342,0.000285,0.000657,-0.000628,-0.001485,-0.001627,-0.000799,0.002027,0.004282,0.009792,0.012305,0.014246,0.015445,0.001856,0.00217,0.002141,0.001941,0.002684,0.003198,-0.001427,0.000228,0.006309,0.010792,0.020441,0.052045,-0.013761,-0.019756,-0.022725,-0.024923,-0.020184,-0.013618,1,0,0,0
3677,0.000713,0.002168,0.003937,0.005905,0.007616,0.009356,0.001227,0.001227,0.001141,0.001141,0.001084,0.001027,0.000542,0.001284,0.005677,0.022279,0.040963,0.057422,0.000371,-0.000913,-0.001769,-0.001911,-0.001084,-0.001512,0.002254,0.007759,0.010269,0.012209,0.013407,0.014177,0.000314,0.000285,8.6e-05,0.000827,0.001341,0.001455,0.001654,0.00773,0.012209,0.021851,0.053429,0.099498,-0.00599,-0.008957,-0.011154,-0.006418,0.000143,0.00696,0,0,1,0
3678,0.001455,0.003223,0.005191,0.006902,0.008642,0.009583,0.0,-8.6e-05,-8.6e-05,-0.000143,-0.0002,-0.000228,0.000742,0.005134,0.021732,0.040413,0.056869,0.061574,-0.001283,-0.002139,-0.002282,-0.001455,-0.001882,-0.007216,0.005504,0.008014,0.009953,0.011151,0.011921,0.01252,-2.9e-05,-0.000228,0.000513,0.001027,0.001141,0.00174,0.006075,0.010552,0.020192,0.051764,0.097823,0.167469,-0.002966,-0.005162,-0.000428,0.006132,0.012948,0.019336,0,0,1,0
3679,0.001773,0.003746,0.005461,0.007205,0.008149,0.009207,-8.6e-05,-8.6e-05,-0.000143,-0.0002,-0.000229,-0.000286,0.004403,0.021044,0.039772,0.056269,0.060987,0.070251,-0.000858,-0.001001,-0.000172,-0.0006,-0.005947,-0.021844,0.002516,0.00446,0.005661,0.006433,0.007034,0.007605,-0.0002,0.000543,0.001058,0.001172,0.001773,0.002116,0.004489,0.014153,0.045805,0.091981,0.161803,0.23394,-0.002202,0.002545,0.009121,0.015954,0.022359,0.04712,0,0,1,0
3680,0.001973,0.003688,0.005432,0.006375,0.007433,0.010034,0.0,-5.7e-05,-0.000114,-0.000143,-0.0002,-0.000743,0.016638,0.035363,0.051858,0.056575,0.065837,0.067238,-0.000143,0.000686,0.000257,-0.005089,-0.020983,-0.044911,0.001944,0.003145,0.003917,0.004517,0.005089,0.005889,0.000743,0.001258,0.001372,0.001973,0.002316,0.002373,0.009663,0.041309,0.087478,0.157289,0.229416,0.308174,0.004746,0.011321,0.018153,0.024557,0.049314,0.05,0,0,1,0
3681,0.001715,0.003458,0.004401,0.005459,0.00806,0.008603,-5.7e-05,-0.000114,-0.000143,-0.0002,-0.000743,-0.001315,0.01872,0.035211,0.039927,0.049187,0.050588,0.059305,0.000829,0.0004,-0.004944,-0.020835,-0.044757,-0.041556,0.0012,0.001972,0.002572,0.003144,0.003944,0.003773,0.000514,0.000629,0.001229,0.001572,0.001629,0.00323,0.031639,0.077797,0.14759,0.219699,0.298439,0.369462,0.006574,0.013404,0.019806,0.044557,0.045243,0.05416,0,0,1,0
3682,0.001743,0.002685,0.003742,0.006342,0.006885,0.010627,-5.7e-05,-8.6e-05,-0.000143,-0.000686,-0.001257,-0.001286,0.016483,0.021197,0.030452,0.031852,0.040565,0.039365,-0.000429,-0.005771,-0.021654,-0.045564,-0.042365,-0.040365,0.000771,0.001371,0.001943,0.002742,0.002571,0.003799,0.000114,0.000714,0.001057,0.001114,0.002714,0.004171,0.046136,0.115896,0.187971,0.266673,0.337662,0.411336,0.006828,0.013227,0.037966,0.038651,0.047564,0.057762,0,0,1,0
3683,0.000942,0.001997,0.004594,0.005136,0.008874,0.015465,-2.9e-05,-8.6e-05,-0.000628,-0.001198,-0.001227,-0.001198,0.004708,0.013953,0.015351,0.024054,0.022855,0.02782,-0.005336,-0.0212,-0.045083,-0.041887,-0.03989,-0.039348,0.000599,0.00117,0.001969,0.001798,0.003025,0.002996,0.000599,0.000942,0.000999,0.002597,0.004052,0.009273,0.069679,0.141669,0.22028,0.291186,0.364774,0.446266,0.006392,0.031102,0.031786,0.040689,0.050875,0.050961,0,0,1,0
3684,0.001056,0.003653,0.004196,0.007934,0.014527,0.02289,-5.7e-05,-0.000599,-0.00117,-0.001199,-0.00117,-0.006593,0.009247,0.010646,0.019351,0.018152,0.023118,0.041356,-0.015869,-0.039757,-0.036561,-0.034563,-0.034021,-0.025801,0.000571,0.00137,0.001199,0.002426,0.002397,0.002312,0.000342,0.0004,0.001998,0.003453,0.008676,0.012929,0.072009,0.150639,0.221563,0.29517,0.376683,0.450518,0.024716,0.025401,0.034306,0.044495,0.044581,0.044524,0,0,1,0
3685,0.002597,0.003139,0.006877,0.013469,0.02183,0.014353,-0.000542,-0.001113,-0.001141,-0.001113,-0.006535,-0.038466,0.001398,0.010102,0.008903,0.013868,0.032103,0.044173,-0.023884,-0.020688,-0.018691,-0.018149,-0.00993,-0.009131,0.000799,0.000628,0.001855,0.001826,0.001741,-0.002026,5.7e-05,0.001655,0.00311,0.008332,0.012584,0.013383,0.078616,0.149527,0.223121,0.304619,0.378441,0.419676,0.000685,0.009588,0.019775,0.019861,0.019804,0.015152,0,0,1,0
3686,0.000544,0.004292,0.010902,0.019285,0.011789,0.011302,-0.000572,-0.000601,-0.000572,-0.006009,-0.038027,-0.050989,0.008727,0.007525,0.012504,0.030788,0.042891,0.055252,0.003205,0.005208,0.005751,0.013992,0.014793,0.015623,-0.000172,0.001059,0.00103,0.000944,-0.002833,-0.003691,0.001602,0.003062,0.008298,0.012561,0.013362,0.019142,0.071104,0.144897,0.226617,0.300639,0.341985,0.362215,0.008927,0.019142,0.019228,0.019171,0.014507,0.010902,0,0,1,0
3687,0.003749,0.010361,0.018746,0.011248,0.010761,0.013051,-2.9e-05,0.0,-0.005438,-0.037464,-0.050429,-0.049113,-0.001202,0.003778,0.022066,0.034173,0.046537,0.054407,0.002003,0.002547,0.01079,0.011591,0.012421,0.012851,0.001231,0.001202,0.001116,-0.002662,-0.00352,-0.00352,0.00146,0.006697,0.010962,0.011763,0.017544,0.017544,0.073812,0.155552,0.229593,0.270949,0.291184,0.307612,0.010217,0.010303,0.010246,0.005581,0.001975,-0.001717,0,0,1,0
3688,0.006603,0.014979,0.007489,0.007004,0.00929,0.012463,2.9e-05,-0.005403,-0.03739,-0.050339,-0.049025,-0.048024,0.004974,0.02324,0.035332,0.047681,0.055542,0.061459,0.000543,0.008776,0.009576,0.010405,0.010834,0.010748,-2.9e-05,-0.000114,-0.003888,-0.004745,-0.004745,-0.004717,0.005231,0.00949,0.010291,0.016065,0.016065,0.015608,0.081641,0.155592,0.196899,0.217109,0.233517,0.242407,8.6e-05,2.9e-05,-0.004631,-0.008233,-0.01192,-0.018438,0,0,1,0
3689,0.008402,0.000889,0.000401,0.002695,0.005878,0.007656,-0.005448,-0.037535,-0.050525,-0.049206,-0.048202,-0.046396,0.018323,0.030453,0.04284,0.050726,0.056661,0.05841,0.008258,0.009061,0.009893,0.010323,0.010237,0.01018,-8.6e-05,-0.003871,-0.004731,-0.004731,-0.004703,-0.004703,0.004273,0.005075,0.010868,0.010868,0.010409,0.008144,0.074182,0.115616,0.13589,0.152349,0.161267,0.163389,-5.7e-05,-0.004731,-0.008344,-0.012043,-0.018581,-0.021019,0,0,1,0
3690,-0.007492,-0.007978,-0.00569,-0.002516,-0.000743,-0.000801,-0.031997,-0.044951,-0.043635,-0.042634,-0.040833,-0.039947,0.012095,0.024448,0.032312,0.038231,0.039975,0.039489,0.000801,0.00163,0.002059,0.001973,0.001916,0.002116,-0.003774,-0.004632,-0.004632,-0.004604,-0.004604,-0.005233,0.000801,0.006577,0.006577,0.006119,0.00386,0.002173,0.041319,0.061535,0.077949,0.086842,0.088958,0.091474,-0.004661,-0.008264,-0.011953,-0.018472,-0.020903,-0.020903,1,0,0,0
