,timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence
477,19080,0.44057,0.3758,-0.5838,0.99997,0.44928,0.35205,-0.56371,0.99988,0.45623,0.35239,-0.56385,0.99994,0.46204999999999996,0.35293,-0.56399,0.99987,0.43076000000000003,0.35172,-0.56522,0.99991,0.42552999999999996,0.35195,-0.56533,0.99996,0.4202,0.35215,-0.5654,0.99992,0.46857000000000004,0.36698,-0.3974,0.99991,0.41129000000000004,0.36737,-0.40484,0.99994,0.45162,0.40223,-0.51782,0.99995,0.43018999999999996,0.40384,-0.52,0.99997,0.49655000000000005,0.5106,-0.24957,0.99985,0.36912999999999996,0.50947,-0.2641,0.99995,0.51803,0.7011,-0.16591,0.99647,0.35414999999999996,0.7037,-0.18557,0.99904,0.58404,0.83119,-0.31213,0.98864,0.35714,0.88094,-0.32759,0.99641,0.60588,0.8883,-0.35216,0.97192,0.35262000000000004,0.93302,-0.37268,0.99088,0.60406,0.88474,-0.41669,0.97758,0.36239,0.92963,-0.41781,0.99249,0.59613,0.86981,-0.34165,0.97985,0.3671,0.91183,-0.3481,0.99215,0.47119,0.84441,-0.00515,0.99744,0.39327,0.84364,0.00556,0.99774,0.46563,1.10484,-0.09463,0.72594,0.39259999999999995,1.12265,-0.04781,0.86093,0.47453,1.34137,0.19694,0.051,0.38637,1.33397,0.30614,0.04759,0.47662000000000004,1.37485,0.21878,0.05899,0.38575000000000004,1.36291,0.33148,0.05843,0.46582,1.41496,0.01334,0.02877,0.39026000000000005,1.41265,0.16796,0.02041
478,19120,0.44077999999999995,0.37552,-0.60081,0.99997,0.4495,0.35195,-0.57963,0.99989,0.45633,0.35234,-0.57979,0.99994,0.46219,0.35292,-0.57993,0.99987,0.43079999999999996,0.35131,-0.5818,0.99992,0.42552,0.35148,-0.58191,0.99996,0.42023999999999995,0.35157,-0.58197,0.99992,0.46814,0.36702,-0.40855,0.99991,0.41101,0.36682,-0.41941,0.99994,0.45150999999999997,0.40219,-0.53355,0.99995,0.42999,0.40357,-0.5367,0.99997,0.49599000000000004,0.51211,-0.25628,0.99985,0.36843000000000004,0.50918,-0.28116,0.99995,0.52127,0.69706,-0.17505,0.9964,0.35287,0.70332,-0.20976,0.99898,0.59597,0.81249,-0.33283,0.98854,0.35563,0.88068,-0.35962,0.99618,0.6219,0.86358,-0.37444,0.97176,0.35124999999999995,0.93285,-0.40633,0.99015,0.62141,0.85298,-0.44135,0.97745,0.36094000000000004,0.92931,-0.4524,0.99189,0.61218,0.83846,-0.36413,0.97977,0.36545000000000005,0.91162,-0.38084,0.99163,0.47074000000000005,0.84447,-0.0018,0.99719,0.39251,0.84258,0.00224,0.9975,0.46389,1.10786,-0.08548,0.72826,0.39264,1.12098,-0.05482,0.85733,0.47202999999999995,1.34147,0.22855,0.05308,0.387,1.33271,0.30602,0.04938,0.47384000000000004,1.37513,0.25262,0.06028,0.38643000000000005,1.36222,0.33248,0.05804,0.46353999999999995,1.41495,0.03885,0.02969,0.39091,1.41165,0.16765,0.02069
479,19160,0.44099999999999995,0.37533,-0.62086,0.99997,0.4497,0.35194,-0.5993,0.99989,0.45653,0.35233,-0.59944,0.99994,0.46238,0.35291,-0.59958,0.99987,0.43101999999999996,0.35116,-0.60187,0.99992,0.42567999999999995,0.35124,-0.60197,0.99996,0.42045,0.35128,-0.60204,0.99992,0.46784000000000003,0.36712,-0.42831,0.99991,0.41108999999999996,0.3663,-0.44114,0.99994,0.45158,0.40205,-0.55418,0.99995,0.43004,0.40325,-0.55787,0.99997,0.49561,0.51287,-0.27256,0.99985,0.3677,0.50918,-0.30945,0.99995,0.52624,0.6926,-0.19951,0.99635,0.35175999999999996,0.7032,-0.24329,0.99886,0.60863,0.7901,-0.36455,0.98876,0.35457000000000005,0.88079,-0.38936,0.99582,0.63695,0.83607,-0.40672,0.97222,0.34997999999999996,0.93303,-0.43581,0.98902,0.6377999999999999,0.82438,-0.4727,0.97781,0.35983,0.92951,-0.48075,0.99091,0.62819,0.8114,-0.39601,0.98005,0.36412999999999995,0.91183,-0.40996,0.99075,0.47019,0.84317,0.00289,0.99685,0.39203,0.84097,-0.0025,0.99721,0.46243,1.10847,-0.06192,0.71993,0.39254,1.11591,-0.05732,0.84689,0.46689,1.33472,0.2778,0.05337,0.38749999999999996,1.324,0.31187,0.04979,0.46743,1.36652,0.30538,0.05998,0.38692000000000004,1.35258,0.33976,0.05665,0.45925000000000005,1.40848,0.10764,0.02992,0.39157,1.40422,0.17489,0.0208
480,19200,0.44116999999999995,0.37532,-0.619,0.99997,0.44984999999999997,0.35199,-0.5982,0.99989,0.45665,0.35246,-0.59834,0.99994,0.46248999999999996,0.35306,-0.59848,0.99988,0.43110000000000004,0.35116,-0.5996,0.99992,0.42566000000000004,0.35124,-0.5997,0.99996,0.42054,0.35127,-0.59976,0.99992,0.46760999999999997,0.36726,-0.42965,0.99991,0.41113,0.36611,-0.43694,0.99994,0.45148,0.40204,-0.55314,0.99996,0.42984999999999995,0.40322,-0.55525,0.99997,0.49548000000000003,0.51355,-0.27184,0.99983,0.36758,0.509,-0.30284,0.99995,0.53284,0.68777,-0.20057,0.99629,0.35092,0.70316,-0.22978,0.99869,0.6215200000000001,0.76569,-0.36301,0.98901,0.35392,0.88082,-0.37525,0.99543,0.6513800000000001,0.80253,-0.40346,0.9728,0.34917,0.93311,-0.41992,0.98787,0.65261,0.79233,-0.46795,0.9783,0.35907999999999995,0.92964,-0.46532,0.98991,0.64178,0.78235,-0.39373,0.98041,0.36334999999999995,0.91195,-0.39588,0.98987,0.47002,0.84207,0.00381,0.99646,0.39102000000000003,0.8392,-0.00345,0.99694,0.46338,1.11195,-0.0229,0.71099,0.39227,1.11428,-0.04672,0.83887,0.4655,1.33332,0.30979,0.05406,0.38781,1.32036,0.32726,0.0513,0.46526,1.36376,0.33701,0.06013,0.38709000000000005,1.34789,0.3558,0.05668,0.45836,1.40821,0.15031,0.03007,0.39218,1.40201,0.19743,0.02146
481,19240,0.44126,0.37532,-0.58299,0.99997,0.44994999999999996,0.35203,-0.56267,0.99989,0.45667,0.35259,-0.56277,0.99993,0.46247000000000005,0.35321,-0.56289,0.99988,0.43111,0.35115,-0.56549,0.99992,0.42557999999999996,0.35121,-0.56558,0.99996,0.42054,0.35123,-0.56567,0.99992,0.46723000000000003,0.36738,-0.3999,0.99991,0.41105,0.36576,-0.41499,0.99994,0.45118,0.402,-0.51904,0.99995,0.4296,0.40311,-0.52326,0.99997,0.4951,0.51369,-0.2418,0.9998,0.36745000000000005,0.50842,-0.28486,0.99994,0.54491,0.6787,-0.18421,0.99616,0.35070999999999997,0.70283,-0.21165,0.9985,0.64049,0.72713,-0.35874,0.9891,0.35346999999999995,0.88089,-0.35883,0.99515,0.6693899999999999,0.7476,-0.38496,0.97299,0.34879000000000004,0.93315,-0.40297,0.98699,0.67064,0.73785,-0.45421,0.97849,0.35895,0.9298,-0.44702,0.98916,0.66098,0.73269,-0.38524,0.98058,0.36312,0.91209,-0.3789,0.98918,0.4697,0.84212,0.00479,0.99585,0.38961999999999997,0.83936,-0.00444,0.99647,0.46358,1.11478,-0.01772,0.70047,0.39148000000000005,1.11335,-0.03617,0.83206,0.46519,1.33388,0.30314,0.05474,0.38795,1.31961,0.32383,0.05386,0.46477999999999997,1.3648,0.3295,0.06046,0.38739999999999997,1.34736,0.35069,0.05889,0.45877,1.40846,0.14932,0.03026,0.39236000000000004,1.40185,0.19586,0.02278
482,19280,0.44116,0.37531,-0.53656,0.99997,0.44992,0.35204,-0.5177,0.99988,0.45655999999999997,0.35264,-0.5178,0.99992,0.46235000000000004,0.35329,-0.51793,0.99987,0.43094,0.35113,-0.5194,0.99992,0.42534000000000005,0.35116,-0.51951,0.99995,0.4204,0.35116,-0.5196,0.99991,0.46691000000000005,0.36742,-0.36302,0.9999,0.41091999999999995,0.36536,-0.3716,0.99994,0.45082,0.40198,-0.47538,0.99995,0.42923999999999995,0.40296,-0.47789,0.99997,0.49485,0.51357,-0.21619,0.99976,0.36734999999999995,0.50819,-0.25953,0.99993,0.55183,0.67027,-0.16103,0.99591,0.35097,0.70285,-0.20249,0.99816,0.64554,0.7095,-0.32782,0.98887,0.35319,0.88091,-0.35564,0.99468,0.6766,0.72448,-0.35749,0.97243,0.34911000000000003,0.93323,-0.39069,0.98564,0.67755,0.71207,-0.42099,0.97811,0.35919,0.92993,-0.43225,0.98802,0.66855,0.70878,-0.3579,0.98023,0.36317999999999995,0.91219,-0.37476,0.98813,0.46841999999999995,0.84426,0.00424,0.99517,0.38865000000000005,0.84264,-0.00389,0.99597,0.4637,1.12231,-0.02317,0.69018,0.39058000000000004,1.11391,-0.02929,0.82485,0.46435000000000004,1.33365,0.30464,0.05532,0.38815999999999995,1.31795,0.33177,0.05714,0.46351,1.3633,0.33215,0.06015,0.38763000000000003,1.34505,0.35985,0.06195,0.45809,1.40852,0.1613,0.03051,0.39244999999999997,1.40108,0.21639,0.02484
483,19320,0.44109,0.37508,-0.5217,0.99996,0.44991000000000003,0.35197,-0.50357,0.99988,0.45650999999999997,0.35263,-0.50368,0.99992,0.46226999999999996,0.35329,-0.5038,0.99986,0.43089,0.35089,-0.50564,0.99991,0.42523999999999995,0.35085,-0.50575,0.99995,0.42035,0.35081,-0.50581,0.99991,0.46668,0.36742,-0.35221,0.99989,0.41091999999999995,0.36465,-0.36147,0.99994,0.45055,0.40185,-0.46172,0.99995,0.42904,0.40257,-0.46451,0.99996,0.49499000000000004,0.51239,-0.20648,0.99973,0.36726000000000003,0.50807,-0.25139,0.99992,0.5578799999999999,0.66364,-0.14406,0.99601,0.35073,0.70211,-0.18812,0.99816,0.65254,0.689,-0.30044,0.9894,0.35233000000000003,0.87939,-0.33126,0.99485,0.68302,0.70396,-0.33212,0.97361,0.34848,0.9324,-0.36628,0.98607,0.68331,0.6918,-0.39355,0.9791,0.35878,0.92926,-0.40992,0.98841,0.67535,0.68794,-0.33048,0.98116,0.36273999999999995,0.91148,-0.3512,0.98859,0.46865,0.84391,0.00424,0.99513,0.38885000000000003,0.84239,-0.00387,0.99599,0.46421,1.12637,-0.00994,0.69272,0.39076999999999995,1.11271,-0.017,0.82491,0.46501000000000003,1.33052,0.33219,0.05307,0.38864,1.31699,0.33584,0.05743,0.46425000000000005,1.35787,0.36215,0.05838,0.38848000000000005,1.34456,0.36405,0.06316,0.45831,1.40573,0.2057,0.02893,0.39266,1.39954,0.22714,0.02483
484,19360,0.44093000000000004,0.37483,-0.53483,0.99996,0.44982,0.35188,-0.51637,0.99987,0.45637000000000005,0.35259,-0.51649,0.99991,0.46212,0.35328,-0.51663,0.99985,0.43082,0.35066,-0.51559,0.99991,0.42513,0.35054,-0.5157,0.99994,0.42029000000000005,0.35044,-0.51569,0.9999,0.46648999999999996,0.36739,-0.36019,0.99988,0.41091999999999995,0.36392,-0.37198,0.99994,0.45024,0.40168,-0.47285,0.99994,0.42877,0.40212,-0.47084,0.99996,0.49514,0.51147,-0.21622,0.99969,0.36714,0.5081,-0.27157,0.99991,0.56423,0.66205,-0.15415,0.99599,0.35082,0.7024,-0.21517,0.99804,0.65927,0.67746,-0.31806,0.98964,0.35231999999999997,0.87944,-0.35585,0.9946,0.68874,0.68976,-0.34747,0.9741,0.34878,0.93247,-0.39482,0.98535,0.68906,0.67693,-0.40939,0.97954,0.35868999999999995,0.92934,-0.43655,0.98783,0.68075,0.67292,-0.34891,0.98157,0.36254,0.91154,-0.37531,0.98817,0.46886000000000005,0.84209,0.00741,0.99458,0.3891,0.84112,-0.00709,0.99553,0.4647,1.12715,-0.02201,0.68308,0.39196,1.11114,-0.0245,0.81748,0.46541,1.32682,0.31709,0.0511,0.39078999999999997,1.31488,0.32253,0.05766,0.46451,1.35302,0.34666,0.05681,0.39081,1.34171,0.35073,0.06279,0.45858,1.40036,0.18464,0.02779,0.39439,1.39712,0.22514,0.02495
485,19400,0.44094,0.37426,-0.53297,0.99995,0.44984,0.35167,-0.51361,0.99986,0.45638,0.3525,-0.51376,0.9999,0.46214999999999995,0.35325,-0.51389,0.99984,0.43084999999999996,0.35001,-0.51553,0.9999,0.42516,0.34974,-0.51565,0.99994,0.42032,0.3495,-0.51567,0.9999,0.46653999999999995,0.3674,-0.35742,0.99987,0.41093999999999997,0.36309,-0.36955,0.99993,0.45024,0.40146,-0.47153,0.99993,0.42869999999999997,0.40159,-0.47378,0.99996,0.49524999999999997,0.51125,-0.20849,0.99964,0.36706000000000005,0.50823,-0.26756,0.99989,0.5659799999999999,0.66102,-0.1515,0.99618,0.35094000000000003,0.70302,-0.20616,0.99812,0.6646000000000001,0.66545,-0.31819,0.99028,0.35270999999999997,0.87966,-0.34906,0.99487,0.69527,0.66971,-0.34923,0.97558,0.34907,0.93251,-0.39085,0.98606,0.69652,0.65338,-0.41085,0.98072,0.35897,0.92941,-0.43431,0.98841,0.68677,0.65179,-0.34905,0.98271,0.36292,0.91158,-0.36881,0.98882,0.469,0.84211,0.00722,0.99455,0.38932,0.84165,-0.00685,0.99549,0.46504999999999996,1.12932,-0.04669,0.68799,0.39200999999999997,1.11148,-0.0276,0.81722,0.46548,1.33259,0.27337,0.04858,0.39120999999999995,1.32294,0.2944,0.05593,0.46470999999999996,1.36107,0.30102,0.0552,0.39109000000000005,1.35323,0.31807,0.06185,0.45955,1.40363,0.13913,0.02624,0.39476,1.40299,0.17868,0.02387
486,19440,0.44096,0.37399,-0.53176,0.99995,0.44991000000000003,0.3515,-0.51232,0.99986,0.45643999999999996,0.35238,-0.51247,0.9999,0.46216999999999997,0.3532,-0.51259,0.99983,0.43091999999999997,0.34963,-0.51494,0.9999,0.42523,0.34927,-0.51506,0.99993,0.42047,0.34897,-0.51509,0.9999,0.46658,0.36741,-0.35608,0.99987,0.41119000000000006,0.36254,-0.36855,0.99993,0.45026,0.40118,-0.47039,0.99993,0.42872,0.40115,-0.47376,0.99995,0.49537,0.51119,-0.20549,0.9996,0.36709,0.50883,-0.26509,0.99988,0.56875,0.66102,-0.15026,0.9964,0.35112,0.70411,-0.20259,0.99822,0.66907,0.66074,-0.31917,0.99093,0.35297999999999996,0.87974,-0.34741,0.99515,0.69901,0.66275,-0.34989,0.9771,0.34943,0.93254,-0.38884,0.98682,0.70008,0.64752,-0.41118,0.98194,0.35914999999999997,0.92933,-0.43189,0.98905,0.68999,0.6462,-0.35001,0.98386,0.36317999999999995,0.91143,-0.36709,0.9895,0.46916,0.84209,0.00718,0.99459,0.38954999999999995,0.84169,-0.00677,0.99552,0.46529,1.12868,-0.05055,0.69364,0.39202000000000004,1.11185,-0.02977,0.81781,0.46604999999999996,1.33379,0.2626,0.04655,0.3913,1.32594,0.29099,0.05434,0.46543,1.3632,0.28928,0.05412,0.3911,1.35726,0.31473,0.06095,0.46004,1.40407,0.11952,0.02488,0.39479,1.40489,0.17057,0.0228
487,19480,0.44098000000000004,0.37377,-0.53191,0.99994,0.45001,0.35145,-0.51283,0.99984,0.45655999999999997,0.35236,-0.51297,0.99988,0.46220000000000006,0.35319,-0.51311,0.99981,0.43096999999999996,0.34937,-0.51522,0.99989,0.42527000000000004,0.34894,-0.51534,0.99992,0.42055,0.34862,-0.51539,0.99988,0.46658999999999995,0.3675,-0.35765,0.99986,0.41133,0.3623,-0.36879,0.99993,0.45028999999999997,0.40097,-0.47088,0.99992,0.42874999999999996,0.40084,-0.47409,0.99995,0.49551999999999996,0.51119,-0.20634,0.99953,0.36716000000000004,0.50889,-0.26479,0.99986,0.5686800000000001,0.66285,-0.15194,0.99652,0.35123000000000004,0.70472,-0.20329,0.99822,0.67015,0.6624,-0.32495,0.99136,0.35335000000000005,0.8798,-0.34813,0.99523,0.70048,0.66272,-0.35681,0.97805,0.35009,0.93258,-0.38874,0.98702,0.70147,0.64562,-0.41663,0.98272,0.35936,0.92935,-0.43091,0.98923,0.69113,0.64492,-0.35523,0.98461,0.36321000000000003,0.91142,-0.36747,0.98978,0.46924999999999994,0.84219,0.00772,0.99424,0.38951,0.84218,-0.00729,0.99522,0.46552000000000004,1.12885,-0.05481,0.69115,0.39208,1.11213,-0.03734,0.81521,0.46638999999999997,1.33483,0.26412,0.04476,0.39134,1.32696,0.281,0.05347,0.4659,1.36454,0.29147,0.05325,0.39112,1.35819,0.30493,0.06073,0.46020000000000005,1.40468,0.11988,0.02384,0.39483,1.40635,0.1589,0.02223
488,19520,0.44143,0.37368,-0.53505,0.99994,0.45053,0.35143,-0.5149,0.99982,0.45706,0.35236,-0.51505,0.99986,0.46240000000000003,0.35319,-0.51519,0.9998,0.43135999999999997,0.34922,-0.51628,0.99988,0.4255,0.34872,-0.5164,0.99992,0.42079,0.34837,-0.51641,0.99987,0.46682,0.36754,-0.35832,0.99984,0.4115,0.36216,-0.37296,0.99992,0.45075,0.40087,-0.47366,0.99991,0.42891,0.4007,-0.47595,0.99994,0.49598,0.51116,-0.21,0.99947,0.36721000000000004,0.50889,-0.26637,0.99984,0.56593,0.66358,-0.15395,0.99657,0.35158,0.70512,-0.2049,0.99817,0.6662699999999999,0.66604,-0.32866,0.9917,0.35431999999999997,0.88012,-0.34855,0.99523,0.69806,0.66816,-0.36151,0.9788,0.35111000000000003,0.93255,-0.38859,0.98705,0.69937,0.6502,-0.42066,0.98332,0.35968999999999995,0.92933,-0.43108,0.98926,0.68875,0.64938,-0.35842,0.98516,0.36329999999999996,0.91144,-0.36806,0.98989,0.46936,0.8422,0.00809,0.99394,0.38952,0.84221,-0.00767,0.99498,0.46582999999999997,1.12958,-0.05424,0.69527,0.39186,1.11235,-0.04501,0.81702,0.4666,1.33594,0.26772,0.04485,0.39043000000000005,1.32697,0.28456,0.0553,0.46624,1.36534,0.29498,0.05376,0.39026000000000005,1.35816,0.30969,0.06305,0.46024,1.40685,0.12112,0.0235,0.39335,1.40668,0.16207,0.02274
489,19560,0.44192,0.3736,-0.54294,0.99993,0.45119,0.35142,-0.52248,0.9998,0.45768,0.35235,-0.52262,0.99984,0.46265999999999996,0.35319,-0.52277,0.99977,0.43204,0.34912,-0.52434,0.99986,0.42601999999999995,0.34854,-0.5245,0.9999,0.42132000000000003,0.34816,-0.52457,0.99986,0.46716,0.3676,-0.36268,0.99982,0.41203,0.36193,-0.3767,0.99991,0.45126,0.4007,-0.48018,0.9999,0.42913,0.40046,-0.48296,0.99994,0.49663999999999997,0.51095,-0.21187,0.99939,0.36768999999999996,0.50805,-0.26633,0.99982,0.56421,0.66751,-0.15447,0.99653,0.35163,0.70424,-0.20336,0.99806,0.66101,0.67426,-0.32808,0.99179,0.35531999999999997,0.88016,-0.34833,0.99506,0.69248,0.67898,-0.36155,0.97898,0.35180999999999996,0.93224,-0.38772,0.98653,0.69352,0.66196,-0.42106,0.98348,0.36017,0.92928,-0.42942,0.98884,0.6837,0.66001,-0.35772,0.98523,0.36366,0.91144,-0.36741,0.98956,0.46968,0.84219,0.00931,0.99284,0.38968,0.84083,-0.00886,0.99434,0.46585,1.12927,-0.05066,0.69041,0.39127,1.10968,-0.08444,0.81642,0.46595,1.33525,0.27786,0.04526,0.3891,1.32295,0.253,0.05817,0.46560999999999997,1.36445,0.30602,0.05521,0.38922,1.35281,0.27872,0.06671,0.45894999999999997,1.40675,0.13122,0.02377,0.3912,1.40452,0.12745,0.02429
490,19600,0.44269000000000003,0.37361,-0.54239,0.99993,0.45225000000000004,0.35163,-0.52267,0.9998,0.45860999999999996,0.35258,-0.52279,0.99984,0.46314999999999995,0.35347,-0.52294,0.99977,0.43311,0.34915,-0.52432,0.99986,0.42686999999999997,0.34855,-0.52448,0.9999,0.42203999999999997,0.34816,-0.52454,0.99985,0.46777,0.36795,-0.36384,0.99981,0.41274999999999995,0.36192,-0.37472,0.99991,0.45202,0.40069,-0.48004,0.9999,0.42949000000000004,0.40045,-0.48246,0.99994,0.49754,0.51053,-0.21295,0.99936,0.36838000000000004,0.50782,-0.25933,0.99981,0.5594399999999999,0.67495,-0.16862,0.9966,0.35235000000000005,0.70418,-0.18818,0.99802,0.65997,0.68025,-0.35514,0.99216,0.35641999999999996,0.88015,-0.32725,0.99507,0.68796,0.69005,-0.39353,0.97987,0.35329999999999995,0.93225,-0.36645,0.98654,0.6885600000000001,0.67422,-0.45314,0.98419,0.36153,0.9293,-0.40877,0.98885,0.67896,0.6715,-0.38494,0.98585,0.3647,0.91144,-0.34674,0.9897,0.47146999999999994,0.84328,0.00926,0.99273,0.39066,0.84087,-0.00877,0.99435,0.46589,1.13133,-0.0212,0.68858,0.3913,1.11037,-0.07053,0.81673,0.46606000000000003,1.33976,0.32615,0.04375,0.38905999999999996,1.32519,0.27045,0.05684,0.4658,1.37027,0.35647,0.05442,0.38905,1.35551,0.29641,0.06663,0.45868,1.41346,0.1827,0.02309,0.39142,1.40925,0.14654,0.0239
491,19640,0.44315000000000004,0.37439,-0.61451,0.99993,0.45314,0.35308,-0.59311,0.9998,0.45931,0.35411,-0.59323,0.99985,0.46380999999999994,0.355,-0.59339,0.99977,0.43376000000000003,0.35007,-0.59353,0.99986,0.42744000000000004,0.34939,-0.59366,0.9999,0.42252,0.34878,-0.59373,0.99986,0.46909,0.36905,-0.41746,0.99982,0.41357,0.36199,-0.42056,0.99991,0.4528,0.40097,-0.54549,0.9999,0.42969999999999997,0.40063,-0.54621,0.99994,0.49881,0.51039,-0.256,0.99936,0.36955000000000005,0.50591,-0.26981,0.99981,0.54044,0.68893,-0.23098,0.99638,0.35446999999999995,0.70298,-0.18684,0.9978,0.6264799999999999,0.71697,-0.44918,0.99201,0.35867000000000004,0.87845,-0.31795,0.99451,0.66003,0.72446,-0.4954,0.97977,0.35594000000000003,0.93143,-0.35714,0.98507,0.6651400000000001,0.70907,-0.5568,0.98412,0.36455000000000004,0.9288,-0.40172,0.98769,0.65036,0.70758,-0.47984,0.9856,0.36743000000000003,0.91073,-0.3379,0.98864,0.47297999999999996,0.84329,0.00798,0.99209,0.39083,0.83992,-0.0074,0.99402,0.46709999999999996,1.1254,-0.00687,0.69004,0.39132999999999996,1.10979,-0.07808,0.82376,0.46704,1.34148,0.31633,0.04803,0.38798999999999995,1.32521,0.24857,0.06291,0.46691000000000005,1.37442,0.34323,0.05896,0.38793999999999995,1.35561,0.27208,0.07451,0.45872999999999997,1.41667,0.17548,0.02543,0.39078999999999997,1.40923,0.10275,0.02738
492,19680,0.44345,0.37471,-0.64303,0.99993,0.45364000000000004,0.35365,-0.6214,0.99982,0.45977999999999997,0.35474,-0.62153,0.99986,0.46429,0.35564,-0.62171,0.99979,0.43411999999999995,0.35056,-0.6217,0.99987,0.42777,0.34992,-0.62181,0.99991,0.42284999999999995,0.34926,-0.62187,0.99987,0.47016,0.36956,-0.43766,0.99983,0.41413999999999995,0.36223,-0.43969,0.99992,0.45354000000000005,0.40109,-0.57039,0.99991,0.42996999999999996,0.40077,-0.57088,0.99994,0.49973,0.50991,-0.27724,0.99939,0.37085,0.50487,-0.27282,0.99982,0.52763,0.69395,-0.2772,0.9963,0.35618000000000005,0.70232,-0.18102,0.99779,0.5986,0.74587,-0.54105,0.99226,0.36007999999999996,0.87749,-0.30938,0.9944,0.6314,0.75903,-0.59624,0.98057,0.35734999999999995,0.93113,-0.3501,0.98491,0.63531,0.74618,-0.6574,0.98478,0.36634999999999995,0.92848,-0.39645,0.9876,0.6230100000000001,0.74193,-0.57237,0.98611,0.36922999999999995,0.91024,-0.32986,0.98849,0.47616,0.84348,0.00458,0.99229,0.39279,0.83986,-0.00399,0.99417,0.46840000000000004,1.12016,-0.00917,0.69868,0.39134,1.10996,-0.06458,0.83517,0.46743,1.34444,0.30925,0.05213,0.38492000000000004,1.32805,0.25527,0.06938,0.46731999999999996,1.3799,0.3359,0.06312,0.38407,1.35936,0.27262,0.08283,0.45886000000000005,1.4199,0.14142,0.02741,0.38825,1.41107,0.12712,0.0305
493,19720,0.44408000000000003,0.3747,-0.60819,0.99994,0.45450999999999997,0.35364,-0.58766,0.99983,0.46064000000000005,0.35472,-0.58779,0.99987,0.46506000000000003,0.35563,-0.58794,0.99981,0.43493000000000004,0.35055,-0.5888,0.99988,0.42844000000000004,0.34991,-0.58892,0.99992,0.42343,0.34926,-0.58898,0.99988,0.47146999999999994,0.36973,-0.42229,0.99985,0.41500000000000004,0.36231,-0.4339,0.99993,0.45448,0.40108,-0.54119,0.99992,0.43064,0.40078,-0.54308,0.99995,0.50097,0.51076,-0.25962,0.99941,0.37173,0.50427,-0.25429,0.99982,0.51434,0.69907,-0.26739,0.99555,0.35746,0.70223,-0.16813,0.99766,0.56806,0.76465,-0.56527,0.99193,0.36141,0.87724,-0.30981,0.99408,0.59632,0.78307,-0.62708,0.98046,0.35807,0.93113,-0.35384,0.98408,0.6016,0.76868,-0.68366,0.98473,0.36760000000000004,0.92847,-0.39978,0.98695,0.5892999999999999,0.76251,-0.59537,0.98588,0.37083999999999995,0.91013,-0.3303,0.98777,0.4768,0.84428,0.00445,0.99216,0.39303999999999994,0.84049,-0.00385,0.99412,0.47116,1.11953,0.01594,0.68883,0.39032,1.11393,-0.06407,0.83691,0.46819999999999995,1.34552,0.33883,0.054,0.38310999999999995,1.32917,0.28079,0.07015,0.46775999999999995,1.38139,0.36461,0.06424,0.38227999999999995,1.36003,0.3036,0.0847,0.45894999999999997,1.42298,0.16396,0.0291,0.38743000000000005,1.41442,0.13496,0.03197
